种类,职权种类
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
030000,行政强制
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
010000,行政处罚
030000,行政强制
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
990000,其他
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
030000,行政强制
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
010000,行政处罚
